age,gender,race,education,occupation,hours_per_week,capital_gain,capital_loss,predicted_label,true_label
34,Male,White,HS-grad,Exec-managerial,53,0,0,0,0
19,Male,White,Masters,Prof-specialty,47,0,0,1,1
23,Male,White,Bachelors,Prof-specialty,41,0,0,1,1
22,Male,White,Bachelors,Other-service,24,0,0,1,1
45,Female,White,HS-grad,Adm-clerical,37,0,0,0,0
58,Male,White,HS-grad,Prof-specialty,36,0,0,0,0
22,Male,White,Some-college,Sales,28,0,0,0,0
35,Male,White,Bachelors,Exec-managerial,25,0,0,1,1
43,Male,White,Some-college,Sales,44,0,0,0,0
37,Male,White,Bachelors,Craft-repair,43,0,0,0,1
58,Male,White,HS-grad,Adm-clerical,28,0,0,0,0
44,Female,Asian-Pac-Islander,HS-grad,Adm-clerical,32,0,0,0,0
29,Female,White,HS-grad,Prof-specialty,51,0,0,0,0
24,Male,White,Bachelors,Craft-repair,31,0,0,1,1
20,Female,White,HS-grad,Prof-specialty,41,0,0,0,0
27,Female,White,Some-college,Prof-specialty,38,0,0,0,0
51,Male,Asian-Pac-Islander,HS-grad,Prof-specialty,45,6535,0,1,1
42,Male,White,HS-grad,Craft-repair,31,0,0,0,0
52,Female,White,Some-college,Prof-specialty,40,0,0,0,0
33,Male,White,Doctorate,Adm-clerical,41,0,0,1,1
19,Female,Black,HS-grad,Prof-specialty,42,0,0,0,0
41,Male,Black,HS-grad,Craft-repair,40,0,0,0,0
27,Male,White,Some-college,Craft-repair,43,0,0,0,0
55,Male,Black,Masters,Sales,61,0,0,1,1
39,Male,White,Bachelors,Prof-specialty,65,0,0,1,1
43,Female,White,HS-grad,Craft-repair,33,5326,0,0,0
60,Male,White,Some-college,Other-service,16,0,0,0,0
56,Male,Black,Bachelors,Prof-specialty,45,0,0,1,1
44,Female,White,Some-college,Exec-managerial,41,0,0,0,0
46,Male,White,Bachelors,Adm-clerical,50,0,0,1,1
64,Male,White,Some-college,Adm-clerical,42,0,0,0,0
55,Male,White,HS-grad,Other-service,40,0,0,0,0
37,Male,Black,HS-grad,Prof-specialty,51,9481,0,1,0
44,Male,White,Some-college,Adm-clerical,52,0,0,0,0
58,Male,Asian-Pac-Islander,HS-grad,Adm-clerical,26,0,0,0,0
37,Male,Other,HS-grad,Exec-managerial,31,0,0,0,0
61,Female,White,Bachelors,Adm-clerical,38,0,0,0,0
36,Male,White,Bachelors,Adm-clerical,40,0,0,1,0
37,Male,White,Bachelors,Craft-repair,37,0,0,1,0
52,Male,White,Masters,Adm-clerical,44,0,0,1,1
64,Female,White,Bachelors,Prof-specialty,49,0,0,1,1
19,Male,White,Bachelors,Adm-clerical,57,0,0,1,1
47,Female,White,HS-grad,Prof-specialty,45,0,0,0,0
51,Male,Black,Masters,Adm-clerical,31,0,0,1,1
39,Female,White,Doctorate,Prof-specialty,38,0,0,1,1
20,Male,White,Bachelors,Adm-clerical,39,11871,0,1,1
23,Male,Black,Bachelors,Other-service,45,0,0,1,0
32,Male,White,Some-college,Prof-specialty,43,0,0,0,0
44,Female,White,HS-grad,Adm-clerical,60,0,0,0,0
27,Male,White,Some-college,Exec-managerial,35,0,0,0,0
26,Male,White,Some-college,Craft-repair,43,0,0,0,0
50,Male,White,Some-college,Craft-repair,63,0,0,0,0
49,Female,White,Bachelors,Craft-repair,34,0,0,0,0
23,Female,White,Some-college,Craft-repair,41,0,0,0,0
58,Male,White,Some-college,Exec-managerial,30,0,0,0,0
53,Male,White,Masters,Other-service,40,0,0,1,1
19,Male,White,HS-grad,Other-service,32,0,0,0,0
46,Female,White,HS-grad,Exec-managerial,50,0,0,0,0
21,Female,White,Bachelors,Adm-clerical,41,0,0,0,0
18,Male,White,HS-grad,Exec-managerial,30,0,0,0,0
36,Male,White,Masters,Craft-repair,48,0,0,1,1
43,Female,White,HS-grad,Other-service,41,0,0,0,0
42,Female,White,HS-grad,Sales,49,0,0,0,0
27,Male,White,HS-grad,Adm-clerical,28,0,0,0,0
32,Male,White,Masters,Prof-specialty,43,0,0,1,1
39,Male,White,Some-college,Other-service,47,0,0,0,1
38,Male,White,Bachelors,Craft-repair,35,0,0,1,1
39,Male,White,HS-grad,Other-service,27,0,0,0,0
53,Male,White,Bachelors,Craft-repair,39,0,0,0,1
51,Male,White,Masters,Craft-repair,52,0,0,1,1
47,Male,White,Doctorate,Other-service,51,0,0,1,1
42,Male,Black,Some-college,Other-service,35,0,0,0,0
62,Male,White,HS-grad,Other-service,27,0,0,0,0
45,Female,White,Some-college,Exec-managerial,35,0,0,0,0
18,Male,White,Bachelors,Other-service,35,0,0,1,1
62,Male,White,Masters,Prof-specialty,44,0,0,1,1
21,Male,White,Bachelors,Adm-clerical,38,0,0,0,0
24,Female,White,Some-college,Craft-repair,32,7766,0,0,1
26,Female,White,HS-grad,Other-service,51,0,0,0,0
53,Male,Asian-Pac-Islander,Masters,Prof-specialty,41,0,0,1,1
36,Female,Black,Some-college,Sales,44,0,0,0,0
18,Male,White,Bachelors,Other-service,22,0,0,1,1
27,Female,Other,Bachelors,Exec-managerial,15,0,0,1,1
53,Male,White,Some-college,Craft-repair,25,0,0,0,0
26,Male,White,HS-grad,Prof-specialty,35,0,0,0,0
62,Male,White,Bachelors,Other-service,45,0,0,1,1
63,Male,White,HS-grad,Prof-specialty,16,0,0,0,0
59,Male,White,Masters,Craft-repair,55,4149,0,1,1
49,Female,White,Bachelors,Prof-specialty,41,0,0,0,1
49,Female,White,HS-grad,Prof-specialty,53,0,0,0,0
23,Male,White,Bachelors,Other-service,31,0,0,0,1
55,Male,White,HS-grad,Other-service,45,0,0,0,0
34,Male,White,Some-college,Adm-clerical,40,0,0,0,0
27,Male,White,Some-college,Exec-managerial,48,0,0,1,1
44,Male,Black,Masters,Adm-clerical,37,0,0,1,1
52,Male,White,Bachelors,Exec-managerial,44,0,0,1,1
38,Female,White,Some-college,Exec-managerial,51,0,1701,0,1
42,Male,Asian-Pac-Islander,HS-grad,Adm-clerical,33,0,0,0,0
45,Male,White,Bachelors,Craft-repair,42,0,0,1,1
64,Male,White,Some-college,Prof-specialty,21,0,0,1,0
32,Male,White,Some-college,Sales,47,0,0,0,1
21,Male,White,Doctorate,Adm-clerical,59,0,0,1,1
46,Female,White,Doctorate,Adm-clerical,27,0,0,1,1
26,Male,White,Bachelors,Craft-repair,39,0,0,0,1
44,Male,White,Bachelors,Prof-specialty,48,0,0,1,1
43,Female,White,Masters,Other-service,40,0,0,1,1
36,Male,Black,Bachelors,Adm-clerical,41,0,0,0,0
45,Female,White,HS-grad,Sales,36,16473,0,0,0
34,Male,Black,Some-college,Prof-specialty,35,0,0,0,0
60,Male,Black,Some-college,Adm-clerical,39,0,0,0,0
58,Female,White,HS-grad,Other-service,40,0,0,0,0
59,Female,White,Some-college,Adm-clerical,28,0,0,0,0
37,Male,White,Some-college,Other-service,39,0,0,0,0
62,Male,Black,Masters,Exec-managerial,55,8660,0,1,1
57,Female,White,Bachelors,Exec-managerial,35,0,0,0,1
56,Male,White,HS-grad,Adm-clerical,27,0,0,0,0
40,Male,White,HS-grad,Craft-repair,38,0,0,0,0
64,Female,White,Bachelors,Exec-managerial,32,0,0,1,1
49,Male,Black,HS-grad,Adm-clerical,26,0,0,0,0
64,Female,White,Bachelors,Other-service,41,12671,0,0,1
50,Female,Black,HS-grad,Prof-specialty,32,0,0,0,0
63,Female,White,Some-college,Other-service,33,0,0,0,0
22,Female,White,Bachelors,Sales,41,0,0,0,0
60,Male,Asian-Pac-Islander,Doctorate,Exec-managerial,24,0,0,1,1
51,Male,White,Masters,Adm-clerical,22,0,0,1,1
57,Male,Black,Bachelors,Exec-managerial,46,0,0,1,1
28,Female,White,Some-college,Other-service,20,0,0,0,0
20,Female,White,Masters,Other-service,30,0,0,1,1
50,Male,White,HS-grad,Prof-specialty,22,0,0,0,0
28,Male,Asian-Pac-Islander,Some-college,Craft-repair,35,0,0,0,0
33,Female,Asian-Pac-Islander,HS-grad,Adm-clerical,44,0,0,0,0
35,Male,White,Masters,Prof-specialty,41,0,0,1,1
47,Male,White,Bachelors,Sales,63,0,0,1,1
27,Male,White,Some-college,Adm-clerical,50,0,0,0,0
35,Female,White,HS-grad,Sales,30,0,0,0,0
55,Female,White,Masters,Craft-repair,28,0,0,1,1
36,Female,White,Bachelors,Adm-clerical,67,0,0,0,1
53,Male,Asian-Pac-Islander,Masters,Adm-clerical,50,0,0,1,1
30,Female,White,Some-college,Prof-specialty,45,0,3064,0,1
63,Male,White,HS-grad,Exec-managerial,40,0,0,0,0
20,Female,White,Masters,Adm-clerical,42,0,0,1,1
27,Male,White,HS-grad,Craft-repair,25,0,0,0,0
55,Male,Asian-Pac-Islander,Some-college,Adm-clerical,41,0,0,0,0
18,Male,White,HS-grad,Adm-clerical,40,0,0,0,0
44,Male,Black,Some-college,Adm-clerical,30,0,0,0,0
63,Female,Asian-Pac-Islander,Some-college,Adm-clerical,34,0,0,0,0
25,Female,White,HS-grad,Craft-repair,55,0,0,0,0
63,Female,White,Bachelors,Prof-specialty,38,0,0,1,1
59,Female,White,HS-grad,Exec-managerial,60,0,0,0,0
34,Male,White,Some-college,Craft-repair,22,0,0,0,0
26,Female,White,Bachelors,Craft-repair,34,0,0,0,1
23,Female,White,HS-grad,Sales,24,0,0,0,0
60,Female,White,Some-college,Exec-managerial,27,0,0,0,0
42,Male,White,HS-grad,Prof-specialty,31,0,0,0,0
56,Male,White,Masters,Other-service,43,0,0,1,1
45,Female,White,Bachelors,Prof-specialty,42,0,0,0,1
50,Male,White,Bachelors,Other-service,33,0,0,0,1
54,Female,White,Some-college,Sales,17,0,0,0,0
26,Female,White,Bachelors,Sales,54,0,0,0,1
35,Male,White,HS-grad,Craft-repair,37,0,0,0,0
38,Female,White,Some-college,Prof-specialty,28,0,0,0,0
19,Female,White,HS-grad,Other-service,42,0,0,0,0
60,Male,White,Some-college,Prof-specialty,42,0,0,0,0
55,Male,White,Some-college,Other-service,36,0,3351,0,0
57,Female,White,HS-grad,Prof-specialty,41,0,0,0,0
53,Male,Asian-Pac-Islander,Bachelors,Craft-repair,28,0,0,0,1
60,Male,White,Doctorate,Other-service,47,0,0,1,1
54,Female,White,HS-grad,Prof-specialty,30,0,0,0,0
32,Female,White,Bachelors,Adm-clerical,33,0,0,0,1
45,Female,White,Doctorate,Sales,46,0,0,1,1
35,Male,White,Bachelors,Sales,52,0,0,1,1
51,Male,Asian-Pac-Islander,Some-college,Other-service,55,0,0,0,0
39,Female,White,Bachelors,Sales,50,0,0,1,1
28,Male,Black,Bachelors,Sales,36,0,0,0,1
30,Female,White,Bachelors,Adm-clerical,24,0,0,0,0
21,Female,Other,Some-college,Exec-managerial,54,0,0,0,1
39,Female,White,Masters,Prof-specialty,53,0,0,1,1
24,Male,White,Some-college,Other-service,33,0,0,0,0
60,Male,White,HS-grad,Sales,49,0,0,0,0
41,Female,White,HS-grad,Prof-specialty,36,0,0,0,0
21,Male,White,Bachelors,Prof-specialty,55,0,0,1,1
45,Male,White,HS-grad,Adm-clerical,34,2482,0,0,0
32,Male,White,Masters,Prof-specialty,59,0,2650,1,1
18,Male,White,Masters,Sales,47,0,0,1,1
20,Female,White,HS-grad,Other-service,57,0,0,0,0
31,Female,White,Some-college,Prof-specialty,35,0,987,0,0
55,Female,Asian-Pac-Islander,Bachelors,Adm-clerical,44,0,0,0,0
18,Male,White,Some-college,Other-service,30,0,0,0,0
55,Female,White,Bachelors,Other-service,48,0,0,0,1
55,Male,White,HS-grad,Other-service,48,0,0,0,0
38,Male,White,HS-grad,Sales,63,0,0,0,0
46,Male,Black,HS-grad,Adm-clerical,44,0,0,0,0
22,Female,White,Masters,Craft-repair,47,0,0,1,1
27,Female,White,HS-grad,Exec-managerial,35,0,0,0,0
45,Female,Black,HS-grad,Prof-specialty,45,0,0,0,0
38,Female,White,Doctorate,Prof-specialty,36,7546,0,1,1
24,Female,White,Masters,Prof-specialty,41,0,0,1,1
20,Male,Black,Some-college,Craft-repair,41,0,0,0,0
62,Female,White,Bachelors,Other-service,36,0,0,0,0
64,Male,White,Masters,Other-service,40,0,0,1,1
37,Male,White,Masters,Exec-managerial,36,0,0,1,1
36,Male,White,HS-grad,Adm-clerical,36,8587,0,0,0
52,Female,Black,HS-grad,Craft-repair,50,0,0,0,0
21,Male,White,HS-grad,Craft-repair,41,0,0,0,0
22,Male,White,Bachelors,Sales,43,0,0,0,1
18,Female,White,Bachelors,Other-service,25,0,0,0,0
21,Female,White,Bachelors,Craft-repair,44,0,0,0,0
29,Female,White,Masters,Craft-repair,45,0,0,1,1
44,Male,White,Masters,Prof-specialty,36,0,0,1,1
59,Male,White,Some-college,Other-service,60,0,0,0,1
40,Male,Asian-Pac-Islander,Doctorate,Sales,17,0,0,1,1
42,Male,White,Bachelors,Adm-clerical,47,1748,2751,1,1
38,Male,White,Some-college,Exec-managerial,47,0,0,1,1
41,Female,White,Some-college,Adm-clerical,45,0,0,0,0
42,Male,White,HS-grad,Sales,41,0,0,0,0
62,Male,White,Masters,Prof-specialty,45,0,0,1,1
63,Male,White,Some-college,Exec-managerial,48,0,0,1,1
49,Male,Black,HS-grad,Adm-clerical,32,0,0,0,0
49,Male,Other,Some-college,Other-service,42,0,0,0,0
22,Male,White,Bachelors,Other-service,38,0,0,1,1
53,Female,White,Bachelors,Exec-managerial,29,0,0,0,1
63,Male,White,HS-grad,Exec-managerial,47,0,0,0,0
59,Male,White,Masters,Exec-managerial,34,0,0,1,1
59,Male,White,Some-college,Craft-repair,25,0,0,0,0
56,Male,White,Some-college,Sales,34,0,0,0,0
33,Male,White,HS-grad,Other-service,32,0,0,0,0
50,Male,White,Bachelors,Other-service,50,0,0,1,1
38,Male,White,Some-college,Sales,41,0,0,0,0
26,Male,White,Masters,Prof-specialty,53,0,0,1,1
23,Male,White,Bachelors,Other-service,33,8155,1699,1,1
62,Male,Black,HS-grad,Adm-clerical,48,0,0,0,0
52,Male,Asian-Pac-Islander,Doctorate,Prof-specialty,68,0,0,1,1
56,Male,White,Some-college,Adm-clerical,43,17109,0,0,0
39,Male,White,HS-grad,Exec-managerial,48,0,0,0,1
58,Male,White,HS-grad,Other-service,46,0,0,0,0
22,Male,White,Some-college,Adm-clerical,25,0,389,0,0
59,Male,White,Masters,Adm-clerical,45,0,0,1,1
40,Male,White,HS-grad,Exec-managerial,43,0,0,0,0
34,Male,White,HS-grad,Prof-specialty,37,0,0,0,0
29,Male,White,Doctorate,Adm-clerical,31,0,0,1,1
40,Female,White,Bachelors,Other-service,46,5372,0,1,1
33,Female,Asian-Pac-Islander,Bachelors,Prof-specialty,30,0,0,1,1
20,Female,White,HS-grad,Prof-specialty,61,0,0,0,0
47,Female,White,HS-grad,Sales,41,0,0,0,0
39,Female,White,Masters,Other-service,27,0,0,1,1
26,Female,White,Bachelors,Other-service,34,0,0,0,0
46,Male,White,Masters,Exec-managerial,37,0,3809,1,1
64,Male,White,HS-grad,Exec-managerial,64,0,0,0,0
54,Male,White,Bachelors,Craft-repair,31,0,0,1,1
40,Female,White,Bachelors,Other-service,38,0,0,0,0
30,Female,White,Some-college,Prof-specialty,34,0,0,0,0
49,Male,White,Some-college,Craft-repair,44,0,0,0,0
63,Female,White,Bachelors,Other-service,34,0,0,0,0
64,Male,White,Some-college,Exec-managerial,28,0,0,0,0
40,Male,White,Masters,Exec-managerial,38,0,0,1,1
62,Male,White,Some-college,Other-service,37,0,0,0,0
34,Male,White,HS-grad,Craft-repair,34,0,1666,0,0
57,Male,White,Masters,Exec-managerial,34,0,0,1,1
38,Female,Other,Bachelors,Exec-managerial,51,0,0,1,1
19,Female,Black,HS-grad,Sales,36,8996,0,0,0
54,Female,White,Some-college,Adm-clerical,28,0,0,0,0
23,Male,Black,HS-grad,Other-service,35,18241,0,0,0
61,Female,White,HS-grad,Sales,40,0,0,0,0
35,Male,Asian-Pac-Islander,Bachelors,Adm-clerical,26,0,0,1,1
47,Male,White,Doctorate,Other-service,56,0,0,1,1
39,Female,White,Masters,Sales,48,0,0,1,1
50,Male,White,HS-grad,Sales,54,0,0,0,0
47,Male,White,Some-college,Other-service,43,0,0,0,0
34,Male,White,Bachelors,Prof-specialty,19,0,0,1,1
60,Female,Black,HS-grad,Craft-repair,55,0,0,0,0
49,Male,White,Some-college,Other-service,31,0,0,0,0
59,Male,White,HS-grad,Sales,32,0,0,0,0
31,Male,White,HS-grad,Prof-specialty,41,0,0,0,0
27,Female,White,HS-grad,Sales,53,0,0,0,0
64,Female,White,Some-college,Craft-repair,50,0,0,0,0
53,Male,White,Bachelors,Prof-specialty,49,0,0,1,1
51,Male,White,Some-college,Other-service,36,0,0,0,0
26,Male,White,Some-college,Adm-clerical,36,0,0,0,0
59,Male,White,Bachelors,Craft-repair,43,0,0,1,1
45,Female,White,Doctorate,Exec-managerial,38,0,0,1,1
28,Male,White,HS-grad,Other-service,48,0,0,0,0
31,Male,Black,HS-grad,Other-service,48,0,0,0,0
56,Female,White,Some-college,Other-service,45,0,0,0,0
64,Female,White,Some-college,Prof-specialty,14,0,0,0,0
36,Female,White,Bachelors,Exec-managerial,41,0,0,0,1
32,Female,White,HS-grad,Prof-specialty,38,0,0,0,0
45,Female,White,HS-grad,Adm-clerical,41,0,0,0,0
41,Female,White,HS-grad,Prof-specialty,32,0,0,0,0
25,Male,White,HS-grad,Other-service,26,0,0,0,0
60,Female,White,Bachelors,Sales,44,0,0,0,1
26,Male,White,Masters,Exec-managerial,36,0,0,1,1
64,Male,White,HS-grad,Exec-managerial,45,0,0,0,0
50,Male,White,Bachelors,Prof-specialty,33,0,0,1,1
50,Female,White,Some-college,Sales,54,0,0,0,0
36,Female,White,Some-college,Sales,50,0,0,0,0
20,Male,White,HS-grad,Prof-specialty,42,0,0,0,0
27,Male,White,HS-grad,Craft-repair,37,0,0,0,0
57,Female,White,Masters,Adm-clerical,48,0,0,1,1
64,Female,White,HS-grad,Prof-specialty,43,0,0,0,0
59,Male,White,Bachelors,Other-service,42,0,0,1,1
18,Male,White,Doctorate,Sales,50,0,0,1,1
46,Male,White,Bachelors,Adm-clerical,54,0,0,1,1
51,Male,White,Bachelors,Prof-specialty,27,0,0,1,1
30,Female,White,Bachelors,Adm-clerical,29,0,0,0,1
18,Male,White,Bachelors,Craft-repair,32,0,0,1,0
51,Male,White,Bachelors,Sales,24,0,0,0,1
46,Male,White,Some-college,Craft-repair,39,0,0,0,0
64,Male,White,HS-grad,Craft-repair,46,3408,0,0,0
30,Male,White,Bachelors,Sales,39,0,0,0,1
46,Male,White,Bachelors,Other-service,34,0,0,0,0
56,Female,Black,Some-college,Craft-repair,51,0,0,0,0
41,Male,Asian-Pac-Islander,HS-grad,Prof-specialty,41,0,0,0,0
43,Female,Asian-Pac-Islander,HS-grad,Prof-specialty,43,0,0,0,0
34,Male,White,Some-college,Adm-clerical,51,0,0,0,0
24,Female,White,HS-grad,Prof-specialty,38,0,0,0,0
30,Male,White,HS-grad,Prof-specialty,60,0,0,0,0
22,Male,White,Bachelors,Adm-clerical,35,0,0,1,0
43,Male,White,HS-grad,Exec-managerial,59,0,0,0,1
20,Male,White,HS-grad,Sales,30,0,0,0,0
24,Female,Other,Masters,Prof-specialty,45,0,0,1,1
56,Female,White,HS-grad,Adm-clerical,33,0,0,0,0
18,Female,White,Masters,Craft-repair,51,0,0,1,1
34,Male,White,Bachelors,Craft-repair,35,0,0,1,1
60,Female,White,Bachelors,Other-service,42,0,0,0,0
42,Male,White,HS-grad,Prof-specialty,33,0,0,0,0
20,Female,White,Some-college,Sales,49,0,0,0,0
32,Female,White,HS-grad,Adm-clerical,33,0,0,0,0
46,Male,White,Masters,Other-service,56,0,0,1,1
60,Male,Black,HS-grad,Other-service,30,0,0,0,0
49,Male,White,Bachelors,Adm-clerical,26,0,0,1,1
43,Female,White,Bachelors,Adm-clerical,49,0,0,1,1
33,Male,White,HS-grad,Adm-clerical,34,0,0,0,0
42,Female,Black,Bachelors,Adm-clerical,39,0,0,0,0
45,Male,White,Bachelors,Sales,36,0,0,1,1
26,Male,White,Some-college,Adm-clerical,26,0,0,0,0
18,Male,White,Bachelors,Sales,39,17659,0,1,1
46,Male,Black,Masters,Sales,52,0,0,1,1
39,Female,White,HS-grad,Sales,50,0,0,0,0
33,Male,White,HS-grad,Craft-repair,42,0,0,0,0
58,Male,White,Masters,Exec-managerial,51,0,0,1,1
61,Male,White,HS-grad,Other-service,29,18771,0,0,0
58,Male,White,HS-grad,Prof-specialty,36,0,0,0,0
24,Female,White,Doctorate,Craft-repair,43,0,694,1,1
31,Male,White,Some-college,Exec-managerial,38,0,0,1,1
46,Female,Asian-Pac-Islander,Bachelors,Other-service,37,0,0,0,1
36,Female,White,Bachelors,Craft-repair,27,0,0,0,0
36,Female,Black,Some-college,Other-service,19,0,0,0,0
19,Male,White,HS-grad,Sales,48,0,0,0,0
58,Male,White,Masters,Sales,42,0,0,1,1
62,Female,White,HS-grad,Adm-clerical,49,6905,104,0,0
32,Female,White,Bachelors,Sales,35,0,0,0,0
20,Female,White,Masters,Craft-repair,32,0,0,1,1
28,Male,White,HS-grad,Other-service,40,0,0,0,0
63,Male,White,Bachelors,Prof-specialty,48,0,0,1,1
47,Male,White,HS-grad,Other-service,37,0,0,0,0
57,Female,White,Some-college,Sales,48,0,0,0,0
35,Male,White,Masters,Other-service,29,0,0,1,1
19,Male,White,Bachelors,Exec-managerial,38,0,0,1,1
49,Female,Black,HS-grad,Other-service,39,0,0,0,0
25,Male,White,Doctorate,Craft-repair,52,0,0,1,1
39,Male,White,Some-college,Exec-managerial,42,0,0,0,0
23,Male,Asian-Pac-Islander,Masters,Adm-clerical,57,0,0,1,1
29,Male,Asian-Pac-Islander,Bachelors,Adm-clerical,26,0,0,1,1
64,Male,White,Doctorate,Other-service,41,0,0,1,1
57,Male,White,Masters,Prof-specialty,41,0,0,1,1
53,Male,White,Bachelors,Craft-repair,46,0,0,1,1
32,Male,White,HS-grad,Prof-specialty,31,0,0,0,0
45,Male,White,HS-grad,Exec-managerial,56,0,0,0,1
62,Male,White,Masters,Prof-specialty,40,0,0,1,1
35,Male,White,Bachelors,Exec-managerial,29,0,0,1,1
19,Male,White,Masters,Prof-specialty,39,0,0,1,1
30,Male,White,Some-college,Adm-clerical,36,0,0,0,0
62,Male,White,Some-college,Craft-repair,67,18751,0,1,1
32,Male,White,Some-college,Prof-specialty,50,0,0,0,1
37,Male,White,Some-college,Other-service,40,0,0,0,0
46,Female,White,Bachelors,Exec-managerial,38,0,0,1,1
59,Male,White,Masters,Other-service,49,0,0,1,1
46,Female,White,HS-grad,Craft-repair,49,0,0,0,0
20,Male,White,Some-college,Other-service,10,0,0,0,0
36,Male,White,HS-grad,Adm-clerical,46,0,0,0,0
20,Male,White,Some-college,Adm-clerical,40,0,0,0,0
31,Female,White,Masters,Sales,26,0,0,0,1
57,Male,White,Some-college,Craft-repair,48,0,0,0,0
21,Male,White,Bachelors,Prof-specialty,62,0,0,1,1
28,Male,White,Bachelors,Adm-clerical,45,0,0,1,1
48,Male,White,Some-college,Prof-specialty,51,0,0,1,1
60,Female,White,Bachelors,Prof-specialty,58,0,0,1,1
49,Male,White,Some-college,Exec-managerial,31,0,0,0,0
44,Female,Asian-Pac-Islander,Bachelors,Other-service,21,0,0,0,0
47,Male,White,Masters,Prof-specialty,46,0,0,1,1
60,Male,White,HS-grad,Sales,37,0,0,0,0
19,Male,Asian-Pac-Islander,Masters,Craft-repair,26,0,0,1,1
26,Male,Black,Masters,Craft-repair,39,0,0,1,1
45,Male,White,HS-grad,Exec-managerial,47,0,0,0,0
48,Male,White,Bachelors,Sales,38,0,3089,1,1
51,Male,White,Bachelors,Other-service,32,0,0,1,1
32,Female,White,Masters,Sales,37,0,0,1,1
42,Female,White,HS-grad,Craft-repair,39,0,0,0,0
53,Female,White,Doctorate,Sales,20,0,0,1,1
25,Male,White,HS-grad,Other-service,38,0,0,0,0
26,Male,White,HS-grad,Adm-clerical,26,0,0,0,0
54,Male,White,HS-grad,Prof-specialty,46,0,0,0,0
62,Female,White,Bachelors,Prof-specialty,24,0,0,1,1
56,Female,White,HS-grad,Craft-repair,50,0,0,0,0
49,Male,White,Some-college,Craft-repair,35,0,0,0,0
34,Male,White,Some-college,Other-service,34,0,0,0,0
52,Male,White,HS-grad,Sales,42,0,0,0,0
54,Female,White,Masters,Other-service,31,0,0,1,1
36,Male,Asian-Pac-Islander,Some-college,Exec-managerial,42,0,0,0,1
61,Male,Black,HS-grad,Craft-repair,32,0,0,0,0
46,Female,White,Bachelors,Craft-repair,34,0,0,0,0
24,Female,White,Bachelors,Craft-repair,44,0,0,0,0
45,Male,White,HS-grad,Other-service,28,0,0,0,0
26,Female,White,Some-college,Other-service,27,0,0,0,0
45,Male,White,Masters,Sales,42,0,0,1,1
23,Male,White,Bachelors,Adm-clerical,39,0,0,1,1
46,Male,White,Bachelors,Craft-repair,41,0,0,0,0
34,Female,White,Some-college,Adm-clerical,43,0,0,0,0
33,Male,White,Some-college,Other-service,40,0,0,0,0
40,Male,Asian-Pac-Islander,Masters,Sales,46,0,0,1,1
48,Female,White,Masters,Other-service,40,0,0,1,1
20,Male,White,Bachelors,Exec-managerial,19,0,0,1,1
38,Female,White,Some-college,Prof-specialty,22,0,0,0,0
43,Male,White,Some-college,Prof-specialty,59,0,2783,1,1
53,Male,White,HS-grad,Other-service,40,0,0,0,0
59,Male,White,Doctorate,Prof-specialty,49,0,0,1,1
54,Female,White,Bachelors,Prof-specialty,36,0,0,0,1
39,Male,White,Bachelors,Sales,39,0,0,1,1
59,Male,White,Bachelors,Prof-specialty,35,0,0,1,1
29,Male,White,Bachelors,Sales,64,0,0,1,1
59,Female,Black,HS-grad,Exec-managerial,42,4919,0,0,0
30,Male,Black,HS-grad,Craft-repair,34,0,0,0,0
28,Male,White,HS-grad,Craft-repair,23,19966,0,0,0
33,Male,White,HS-grad,Craft-repair,59,0,0,0,0
25,Female,White,HS-grad,Sales,38,0,2595,0,0
57,Male,White,Bachelors,Sales,47,0,0,1,1
57,Male,White,Masters,Sales,48,0,0,1,1
62,Female,White,HS-grad,Exec-managerial,35,0,0,0,0
19,Female,White,HS-grad,Adm-clerical,46,0,2456,0,0
47,Male,White,Some-college,Sales,33,0,0,0,0
47,Female,White,Doctorate,Sales,30,0,0,1,1
29,Female,Black,Some-college,Craft-repair,51,0,0,0,0
27,Male,White,HS-grad,Other-service,38,0,0,0,0
61,Male,White,Bachelors,Prof-specialty,45,0,0,1,1
